,favorite_count,followers_count,friends_count,full_text,retweet_count,length
69,0,23,22,@SwiggyCares food is coming moneys been taken and then order cancelled m gng to the court now,0,93
70,0,23,22,@swiggy_in @SwiggyCares what to do think you guys are again the same things https://t.co/3JleG1vfPl,0,99
71,0,23,22,Here I am again I am a fuckih mad person to trust them again @SwiggyCares @swiggy_in why me always,0,98
72,0,37,140,"Ordered a chocolate milkshake for Rs. 120 from @ZomatoIN nd just opened it..

@deepigoyal @pankajchaddah 120 leke 60 ka do.. Networth hi Networth.. 🙌

@swiggy_in @UberEats_IND @foodpandaIndia If i order the same from your app, would you also deliver such half glass? https://t.co/r8tRdrLpDE",0,290
73,0,16,22,"@SwiggyCares I am still waiting for ur reply.. in inbox 
Then u guys says dm us.. dont post anything 🙄",0,102
74,0,4,22,@SwiggyCares I sent the order ID to the private message please check.,0,69
75,0,0,102,"I ordered a pack of 3 donuts from Swiggy and I received only 2, cold donuts. Even after clearly instructing them to make it hot. The executive only offered Rs36 or Rs75 coupon. Very disappointed with the service. Never ordering again from @swiggy_in @SwiggyCares",0,262
76,0,262,1366,@SwiggyCares I have replied in dm,0,33
77,0,355,1332,"@SwiggyCares @swiggy_in WOW! I am absolutely amazed with your customer care and its great response
Having cancelled an order #34788720287 on march 4 and haven't been refunded for the same which was promised to be within 2 to 4 BUSINESS days, may I know when can I expect a refund? https://t.co/nxDEf0pqdc",0,304
78,0,58,297,@SwiggyCares This is just not done. How can a rotten food be served. And against that u are offering me Rs 30/- for dissatisfied experience.  Is this a joke?? I don’t need money... I work in ABP PVT LTD AS BRAND HEAD. See news tomorrow all across. What happens when u serve rotten food.,0,286
80,0,4,22,@swiggy_in is being worst. I guess they are now taking advantage because we as a @customer started giving value to it. Today was my 4th time when I didn't get my food. The issue is with their chatting team who keeps giving false promises. Do something! @timesofindia @htTweets,0,276
81,0,16,22,@SwiggyCares Dint get ur reply there.. i had to post it.... inreally dont want to do this everytime,0,99
82,0,262,1366,@swiggy_in @SwiggyCares answer this https://t.co/85VlWb47VK,0,59
83,0,58,297,@SwiggyCares Plz don’t send me any pvt msg. Let public know also what is the solution to the rotten food.  How can u serve such bad quality food. ???,0,149
84,0,262,1366,@SwiggyCares what is this.. I paid and getting some crap and you people ask me to be okay... how is this correct https://t.co/D2mKUrqrrd,0,136
85,0,0,1,"@swiggy_in it's better I promote Zomato on your platform so that you come to know after loosing business ,how it feels",0,118
86,0,0,1,"@swiggy_in  I just want to know who is making my every week payment. Fire that person because he doesn't know how to make payouts of merchants.
Again and again you are deducting my payments, whereas I informed you people all about this.
How can keep quite.",0,256
87,0,16,22,"@SwiggyCares 
I hope u are not doing it intentionally.. this time i used my frnds account this idiot deliver guy delivered the order somewhere else .. and ur system doesn’t allow to call delivery guy from another no. 
Seriously guys...",0,235
89,0,58,297,@SwiggyCares I am informing press and media. I have already send the food to govt lab for food testing.  Let’s see what you serve public against hard earned money.,0,163
90,0,0,13,Useless and irresponsible zomato. Never opt for their membership.@Zomato @zomatocare @ZomatoIN @swiggy_in @SwiggyCares https://t.co/B4z815BhbZ,0,142
93,0,33,38,@SwiggyCares @swiggy_in i have provided order numbers.,0,54
94,0,571,1786,"@SwiggyCares delivery guy comes with no change , swiggy refuses to pay me back !!! Sick",0,87
95,1,7,22,"@swiggy_in @SwiggyCares Why your restaurants are listed as available when they are actually off ? Order accepted , received confirmation, being asked to change my order ; again confirmed the order and after30 mins, I'm told that restaurant is closed now. SORRY. Ref#35659296906",0,277
96,0,571,1786,@swiggy_in delivery guy comes without change and swiggy refuses to repay me back the change !!! You are sick,0,108
97,2,280,954,"@swiggy_in That awkward moment when Sallu bhai is picking your order. 🤣 Bhai, delivery late ho jaye koi baat nahi but thoda sambhal ke. https://t.co/yE8JbDcQVW",0,159
0,0,0,27,@SwiggyCares Omg and you guys reply faster than my friend too. *sob sob* m never leaving you!,0,93
1,0,0,3,"Hello dear swiggy 🙂 
I respect this job 
I am happy with swiggy
Which is giving me an best life 
&amp; I am growing-up with this job 
Thanking you to all swiggy
For given best opportunity to all us 
@swiggy_in @SwiggyCares",0,222
3,0,1,75,@swiggy_in hyderabad,0,20
4,0,50,53,@swiggy_in What service are you providing???? I need an urgent call back  as m trying to reach u but no response!!,0,114
6,0,3,75,@ZomatoIN @deepigoyal @pankajchaddah  thanks for made me sleep hungry....waited for 75 mins but you guys. Thank you. Also to break my trust on zomato..i wish i have ordered from @swiggy_in  @UberEats,0,199
8,0,1816,724,@swiggy_in haven't received refund for my cancelled order. It's been 6 days now. Please help?,0,93
9,0,40,16,"@swiggy_in shame on u, Swiggy! Ur ppl created a ruckus in delhi and here at Hyderabad they are not less.ur delivery boys drive so rash, negligent, blind drivers. They bump into the cars even on the traffic signals. @hydcitypolice @cyberabadpolice Traffic Police should keep an eye",1,280
10,0,136,234,@swiggy_in  try using Zomato for a few days. Delivering for free. Swiggy is arrogant.,0,85
11,0,169,869,@SwiggyCares Yes. It is.,0,24
12,0,169,869,"@swiggy_in WTF is wrong with you? 

After waiting for more than 1 hour for food, the order has been cancelled. Why? https://t.co/gRUUYAMZUL",0,139
13,0,99,133,@SwiggyCares Thanks for reaching out to me..... customer service is too good...and my issues are resolved..,0,107
14,0,540,732,"@swiggy_in is most pathetic thing to happen to delivery compared to @Zomato. Their delivery execs call multiple times for directions, and their delivery time is not accurate. and if you cancel because of their incompetence, there is a stupid cancellation fee. #quitswiggy",0,271
16,0,57,170,@SwiggyCares Thnks for call,0,27
17,0,99,133,@SwiggyCares 8142822570 is my user id,0,37
18,0,9072,1324,@sin_ruby @swiggy_in No option available,0,40
19,0,3506,1297,"@luckyankit @swiggy_in Tip the delivery guy, simple.",0,52
20,0,57,170,@SwiggyCares Frustrated still waiting,0,37
21,0,9072,1324,@sin_ruby @swiggy_in I unknowingly ordered from a restaurant 15 km away... Really felt bad about it for a small order.,0,118
22,0,99,133,@SwiggyCares Heloo sir now the time is 11:30 ....i dont need anything from you and i just want my money refund ...i wont use ur app anymore in future...anyway thanks for response...,0,181
23,1,2396,581,@swiggy_in You guys need to allow your app on all stores for it to be really accessible. I’m registered on the Emirati App Store and can’t download the app.,0,156
24,0,11,44,"@SwiggyCares This is completely unacceptable . This will definitely be taken to the Consumer Court for taking consumers for granted .
Absolute Farce.",0,149
25,0,0,0,For the past 2 months I have done my registration at Swiggy partner support  and yet my Restaurant has not gone live . Whenever I call the customer care the say menu is not uploaded .My Restaurant ID is 60712. Poor response . We have done everything within our reach. @swiggy_in https://t.co/fOLfslMbQk,0,302
26,0,57,170,@SwiggyCares Is this you services,0,33
27,0,19,162,"First @Uber_India, @UberINSupport , now @swiggy_in @SwiggyCares what's with the criminal behaviour
https://t.co/yIeDwm94pp",0,122
28,0,11,44,"@SwiggyCares 

Pathetic Service yet again !! 
Takes more than 90 minutes to deliver stale food . Absolute garbage of an app and worst costumer service ever .",0,157
29,0,57,170,@SwiggyCares Waiting,0,20
30,0,122,50,@SwiggyCares i have been trying to communicate this to your chat executive since 15min...no sol.,0,96
31,0,99,133,@swiggy_in i have ordered food but ur delivery boy is so rude and refused to deliver the food...i was made to wait for 2 hours for food...zomato is 200% better than urs...I never use ur app anymore...,0,200
32,0,7,64,@hydcitypolice @TheFernandist @swiggy_in @HYDTraffic @CPHydCity Please send strong warnings to delivery service providers sply in food industry.,0,144
33,0,122,50,@swiggy_in @SwiggyCares most pathetic n a cheap company. Your delivery guy never reached me &amp; now u r not refunding cancellation charge. @Zomato all the way,0,160
35,0,15,267,@zomatocare @ZomatoIN @Zomato @ZomatoUK @swiggy_in Varsha 9819187931,0,68
36,0,12167,42,"@whiztwitts @ZomatoIN @Zomato @ZomatoUK @swiggy_in Sorry if you felt like that! Please DM us your Zomato registered contact # so, we could reach out to you regarding this! VM",0,174
37,0,475,1583,@bubbly_ank @ZomatoIN @deepigoyal @swiggy_in is good!,0,53
38,0,57,170,@SwiggyCares Call on this alternate no.,0,39
39,0,30,366,@SwiggyCares Waiting for ur call,0,32
40,0,30,366,@swiggy_in hi i hvnt receive my order &amp; ur delivery executive has marked it delivered,0,89
41,0,15,267,"@ZomatoIN 
@zomatocare 
@Zomato 
@ZomatoUK 
@swiggy_in 
What a disgusting Service from so called zomato..⬇️
Look at the restaurant name also https://t.co/JihZpddfLy",0,164
42,1,25,232,I ordered a pizza and this is how @swiggy_in decided to deliver it.... 😠😠 https://t.co/kBl19tx51T,0,97
43,0,38,55,@SwiggyCares Thanks. Have given the details.,0,44
44,0,1,46,"@swiggy_in each roti costs rs19 and you are charging rs5 per roti!? Can you please explain this? BTW we got a better deal from @foodpandaIndia without the free delivery discount!
Thank you @foodpandaIndia!!! https://t.co/pVk7CJeEHE",0,231
46,1,16,38,"Y your severics r not available in kota
Where more than 2 lacs students live
Start your services in kota
It will be beneficial for Dwight
@swiggy_in",0,148
47,0,25,133,@SwiggyCares Looking forward,0,28
48,0,3506,1297,@luckyankit @swiggy_in Lol,0,26
50,0,19,193,@swiggy_in Payment gateway not working. Good to see the cash as a mode of payment.,0,82
51,0,180,122,@SwiggyCares My order got accepted and when I spoke to the delivery executive he said the hotel is closed. This is rubbish.,0,123
52,0,114,836,@SwiggyCares I’m waiting from 20 min and u say u are reaching me out in priority is this the way how u reach out and respond kindly call me back my number is 80-50890143,0,169
53,0,114,836,@SwiggyCares @swiggy_in at lest do u care to arrange a call back to me this is not the way how u treat a customer really it’s pathetic,0,134
54,0,114,836,@SwiggyCares Seriously @ZomatoIN is far better then your service atleast they care for the customers with proper feedback and immediate solutions and their CSR is farr better than urs,0,183
55,0,61,52,@SwiggyCares My issue was the extra delivery charge (Rs 20) + 10min later than zomato. You delivered on your promised time. No worries about that. Please explain me the reason for both.,0,185
56,0,114,836,@SwiggyCares Will u reach me out today only are u need more ages to reach me out I need a solution for this this is not acceptable the service u are providing,0,158
57,0,114,836,@SwiggyCares I have received the receipt mail as well and you says it’s cancelled transaction it’s really pathetic the way ur CSR speak over the call https://t.co/TjwBaoEDCz,0,173
58,0,114,836,@SwiggyCares When will u reach me out after every one sleeps wat kind of reaching me out is this really not the way @SwiggyCares @swiggy_in,0,139
59,0,9072,1324,"@SwiggyCares What's so strange... Here's an example screenshot! Search is showing far away restaurants first and nearby last... That's actually strange... And once you open restaurant menu, it still won't show the address of it because you intentionally hide that! https://t.co/12Ioq0NP0p",0,288
60,0,1611,1745,"@komal_42 @swiggy_in Even though they don't offer as many discounts now, I find that id rather pay more for food then have to go through all the shit swiggy gives.",0,163
61,0,20991,2022,@SwiggyCares Your family deserved better &amp; we're extremely apologetic that we were unable to serve you. Thank you for taking the time to speak with us &amp; we've sent you an email with more details. We'll strive to keep such instances at bay &amp; provide a better ordering experience.,0,290
62,5,61,52,I have ordered the same food from the same restaurant at the same time. Got my @ZomatoIN 10 min earlier than @swiggy_in . I am charged Rs 20 more than zomato. @swiggy_in can you give me one good reason why I should use your app? https://t.co/VSjD2fh0PD,1,252
63,0,114,836,@SwiggyCares This is really disgusting service from Swiggy and I believe it’s time to stop using @swiggy_in,0,107
64,1,420,542,@vaishinator @swiggy_in Yep. Sticking to Zomato too,0,51
65,0,1611,1745,@komal_42 @swiggy_in They do that a lot! I eventually just moved back to Zomato lol,0,83
