,favorite_count,followers_count,friends_count,full_text,retweet_count,length
86,0,7816,166,@Mehta_Rushabh @swiggy_in @UberEats_IND @ZomatoIN Please check your food properly before you eat!,0,97
87,0,1900,3402,@chinu000 @ZomatoIN @swiggy_in Swiggy is a lot better. At least they deliver the food,0,85
89,0,59,365,"@zomatocare @Zomato Order Number 1062353848 
Piece of metal 👇 https://t.co/IiGz1kawWC",0,85
90,0,40,187,@zomatocare @Zomato I have not ordered from zomato because coupon code was not working for me..,0,95
91,2,1787,970,@ZomatoIN @WokExpressIndia @SaldanhaPriya yaas ! A wok to remember maybe 😜,0,74
92,0,21,104,"Order from @boxoburgerfoods from any of your favourite food delivery website.. @zomatoin @swiggyindia @foodpandaindia @ubereats @ubereats_ind @ubereats .
.
#zomatopl #zomatoit #zomatoaustralia #zomatochile #zomatomelbourne #zomatoparty #zomatobangalore #… https://t.co/4SQAdMwHtx https://t.co/Ba5Rce977H",0,303
93,0,1900,3402,@ZomatoIN was developed to ease #foodie #concerns. Now it creates concerns instead. Time to switch to another #foodie #service #provider.,0,137
94,0,375,386,So @ZomatoIN @Zomato @zomatocare   does a cheap trick. Changes the Gold membership benefits without even informing the people who have paid up in Advance! Woww! #cheap #boycottzomato,3,182
95,0,1900,3402,@ZomatoIN never order from these guys again.their courier personnel suck big time...,0,84
96,0,1900,3402,@karguptaprateek @zomatocare @ZomatoIN Same here #Foodies  #foodiewoes #foodieproblems,0,86
97,0,40,187,@zomatocare @Zomato are you alive???,0,36
102,0,40,327,Highly disappointing customer service @zomatocare @ZomatoIN . Tired of contacting your slow customer service through chat. Still not reached a resolution of my issue.,0,166
105,1,1898,3402,So @ZomatoIN delivers late and then to a wrong address. Support takes a lot of time to even consider a complaint let alone provide a solution. I think k delivery guy just ate all my food. Never ordering from zomato again. Worst experience and felt completely cheated.,0,267
106,0,2,2,@zomatocare @Zomato How soon is super soon?? I ordered my food through @swiggy_in  . Now just refund my amount,0,110
109,0,357,114,"Love @ZomatoIN feature on app, when you choose Vegetarian only (toggle) and you get another toggle asking Contains Egg. #UX",0,123
110,0,2,50,Zomato delivered this wrap after 1:30 hours which is totally messed up.believe me no one can eat this  And also they didn’t give me refu or replacement worst service by @ZomatoIN .now I can uninstall this app . I hope @ZomatoIN @zomatocare will learn something from @swiggy_in https://t.co/DYPGuyhKEa,0,300
112,0,17,95,@SamarthMallik @ZomatoIN Had dinner?,0,36
113,2,104,645,"@ZomatoIN @WokExpressIndia #Mumbai #ZomatoGoldExperience! @WokExpressIndia 

ready for the relay eating challenge

figers crossed hope to win♥️💯💁‍♂️

@karanbanga110 
@Ramprasad43 
@CD007_ 
@NishantJain_88 
@sidhdharthsoni",1,221
114,0,21,82,@ZomatoIN Your delivery is very bad in navi mumbai now.we are going offline everyday 4-5 https://t.co/hpka9Cfc7G need to take care of your partners.,0,148
117,2,875,712,"@deep__sanghvi @Zomato @ZomatoIN @zomatocare Its only fair that #Zomato divides the cost each person has paid by 12, ask each member if they would like to stay customers of #ZomatoGold. If not, reimburse the remaining months amount as cash. Daylight robbery, we paid for a year basis old policies! @ksac21 @K14Khanchandani",1,322
119,0,59,249,@Hindi_Polls @TajinderBagga @swiggy_in @ZomatoIN @faasos @foodpandaIndia Non one,0,80
120,0,1961,2033,@Hindi_Polls @swiggy_in @ZomatoIN @faasos @foodpandaIndia Uber eats,0,67
121,1,90,81,"@ZomatoIN saw your Ad for 320 one year Zomato Gold but while buying it shows 1500, why so much cheating. #zomato #zomatogold  #cheaters https://t.co/y04NizUJfh",0,159
123,0,2656,156,"@zomatocare @ZomatoIN @deepigoyal Great response and follow up guys. You guys will definitely win on the basis of such superlative response. Have a great day. (in case you didnt catch it, I was being sarcastic)",0,210
124,0,618,743,@ZomatoIN @zomatocare @Zomato unfair to change your policies midway.,0,68
125,0,85,464,"Hi, There is a fully functional Hospital and college in Digdoh Nagpur where most  of the hotels don't deliver. Request you to extend the delivery range in nagpur specially for Doctors and patients in hospital.. @ZomatoIN @UberEats @foodpandaIndia",0,246
126,0,34,80,@Siddharthub @ZomatoIN @Srinivasbvijay @yashasgunner @iamKiranshiv As usual placed the order waited for the restaurant to confirm it but tat didn’t happen. Later they tell me whatever I ordered wasn’t there and hence they rejected my order. My point is whose problem is it? Definitely not mine. Y serve as a vendor when u don’t know hw tis works,0,345
127,0,188,96,@ZomatoIN No ball,0,17
128,0,7,37,@zomatocare hi guys i had ordered amount of 580 pls trasfer money to my bank and pls find the below snapshort https://t.co/Gp1FNiycAl,0,133
129,0,218,255,@zomatocare @Zomato @ZomatoIN U can understand my problem after 11pm i have to move with my wife and kids for dinner once resturant not delivered my order.,0,155
131,0,936,2358,"@zomatocare @ZomatoIN Order number is 1414480293.
Plz ask the restaurant too n confirm he has picked order almost 20-25 mins back..",0,131
133,0,362,647,I reviewed Food Central and rated it 4/5 on @ZomatoIN #LoveFood https://t.co/G6bQodijWR,0,87
134,0,218,255,@Zomato @zomatocare i am trying to connect u but in app ur support is not working since long time u gyus are cheater making fool to #customer @TOIIndiaNews https://t.co/9E19yfxr26,0,179
136,1,300,707,@Hindi_Polls @swiggy_in @ZomatoIN @faasos @foodpandaIndia Direct from restaurants,0,81
137,0,13,25,"@foodpandaIndia @FoodPanda can you explain how is it possible to deliver food within 4 min of payment. Can there be anymore poor service than this. 
@swiggy_in @Zomato @ZomatoIN https://t.co/D0yqOhh11x",0,201
138,0,218,255,@ZomatoIN @zomatocare payment through @Paytm . Payment received by resturant but ffod not deliver by then aftrr 1 and half hour #fraud #cheater not able to cancel my order. https://t.co/pr5qKLZnkZ,0,196
139,0,84,118,@SamarthMallik @ZomatoIN @Srinivasbvijay @yashasgunner @iamKiranshiv What’s the issue bud?,0,90
140,0,366,1411,@ZomatoIN why can't i write a new review for the same restaurant? Why does it erase the previous review if i want to write a new one?! What if i gave a positive review earlier and i wanna keep that too and give a new negative review for a different dish?! #WhyThough #ZomatoIndia,0,279
141,0,936,2358,@ZomatoIN See your delivery boy has picked up my parcel 10 mins back n going in different direction for his personal work.. Delivery time is showing more 28 mind #WasteService #Bad #CustomerService https://t.co/vgTnmtSyM3,0,221
142,0,9,46,"So many crying souls looted by @foodpandaIndia in the name of ₹9 snacks, meals, desert etc. That is why it is always advisable to choose quality over such tactics. Say #nofoodpanda
And yes to @swiggy_in @ZomatoIN @UberEats_IND",0,226
143,0,218,255,@Zomato #patetic service by restaurant . Not follow by any one . At 10.45 pm callled by resturant that ur number is not reachable while i called him at 10.20 pm for my order. Not able to contact zomato person . U gyus making #fraud with #customer @ZomatoIN @zomatocare https://t.co/C8CGYoNN1G,0,292
144,0,936,2358,@ZomatoIN See your delivery boy has picked up my parcel 10 mins back n going in different direction for his personal work.. Delivery time is showing more 28 mind #WasteService #Bad #CustomerService,0,197
146,0,465,1095,@zomatocare @Zomato @ZomatoIN Still waiting .... Are you guys going to respond to my query ? I'm waiting to speak to you. 9686672244.,0,133
147,0,65,62,@zomatocare @thebharatseva @ZomatoIN @Zomato Sir I shared my contact information will you call me?,0,98
152,0,83,305,@zomatocare @ZomatoIN Order ID 1243801548 send me a pizza asap we've been waiting for over two hours now,0,104
154,0,83,305,"@ZomatoIN my friend n I ordered a pizza and ur delivery boy gave it to someone else without confirming, it was already paid for this is the kind of service u guys provide?",0,171
155,0,65,62,@zomatocare @thebharatseva @ZomatoIN @Zomato My mobile number 8619083145,0,72
158,0,65,62,@thebharatseva @zomatocare @ZomatoIN @Zomato @zomatocare @ZomatoIN @Zomato did not get any reply till now. Where are you? I also mailed you.,0,140
160,0,34,80,@zomatocare @ZomatoIN I had sent a DM before tweeting this but then I knew for a fact that you will surely not respond until it is HIGHLIGHTED. So check my DM !!,0,161
162,0,362,647,I reviewed Karim's and rated it 4/5 on @ZomatoIN #LoveFood https://t.co/7bkX3r3mzY,0,82
165,1,63,187,"@deep__sanghvi @Zomato @ZomatoIN @zomatocare The 2nd clause is extremely annoying! Flexibility was the USP of Zomato Gold!
And just to be sure, the 1st clause is an addition to the existing alcoholic beverages thing, right? Or is it going to be Only Mocktails and other non-alcoholic drinks here on?",0,299
166,0,53,269,"@Zomato /@ZomatoIN ,

My order # : 1592978413

I had ordered food for a few foreign delegates. I got partial food order, so delegates left without eating, as they wanted to eat rotis and gravy.",0,193
167,0,99,32,"@ZomatoIN u guys can't cancel the order if some one place the wrong order and he is asking to cancel the order with in 1 minute..the response from Zomato ..pl see the sceenrshot ..i just called your DP don't deliver my order this is prepaid order, now this is complimentary for u https://t.co/Wgqcle6FBV",0,303
171,0,27,613,"@ZomatoGold @ZomatoIN @Zomato  no service of zomato is good 

Previous, if mistake by zomato then zomato said sorry but if it is our default then they block our I'd 

What's going on ji 

I also have a gold membership they blocked my zomato gold membership also",0,261
172,0,939,1054,"@zomatocare @ZomatoIN @Zomato

When PR gets a dish served which they were cooking...

People are paying not to improve their rating, but now paying to decrease other's!

Another night no so zomato to me... https://t.co/E7ZU4Oi0Al",0,229
173,0,34,80,Making mistakes is a part of life but will never make the mistake of ordering from @ZomatoIN ever again. They have a support team who have 3 standard templates and will revert only based on those statements. Stranded here without dinner n with my money held up with them!!!,0,273
174,0,425,741,@PSprayank @Zomato @ZomatoIN @zomatocare I can see that this is a standard reply that you are giving to everyone having this issue. How is this better serviceability when you are basically backtracking on your own promises. Please stop making a mockery of our intelligence.,0,273
175,5,14,32,"@ZomatoIN Hey I REALLY don't think this is appropriate behaviour from your employees. It's also really scary, and I know that it's been happening alot lately. DO SOMETHING ABOUT THIS. https://t.co/MlEv9ATaUs",6,207
176,0,7,17,@zomatocare @ZomatoIN Plz find the attachment and reply also today again same issue happened this time my amt was 35rs idk why this is happening with such brand kindly help https://t.co/MepSjrK3hg,0,196
177,0,755,359,@zomatocare @ZomatoIN I placed an order with Mandarin Oak through the Zomato app.  Restaurant called me to inform that they don't deliver to my area and that they have cancelled my order. The information hasn't been updated on the app. Someone finally replied 5 mins ago and I'm trying to sort it out.,0,301
178,0,96,210,"@ZomatoIN @ZomatoGold come on guys, how can you change your policies mid-way. This is tantamount to cheating. Be rest assured nobody is going to renew their membership.",0,168
179,0,10,5,@foodpandaIndia ordered my food at 6:45 and I am still waiting for the delivery at 10:16 pm. Your customer service is also unable to resolve the problem. It seems like your mascot is doing my food delivery. Just wondering from where you guys order? @ZomatoIN @swiggy_in https://t.co/yFl3mYvi5a,0,293
180,6,562,639,"Had a nice experience with @Zomato @ZomatoIN today while placing order. See chat screenshot. delivery was done without any issues. quality app like Zomato, an understanding cust care &amp; good food deliverer makes things more accessible for #hearingimpaired #win #zomato @suniyengo https://t.co/3krjQ8Y9VN",1,306
181,0,278,42,As expected @ZomatoIN doesn't respond!,0,38
182,0,2,5,@zomatocare @ZomatoIN @Zomato Restaurant owner is hopeless. Doesn't know how to talk https://t.co/3vrexPr7RR,0,108
183,0,15,62,@ZomatoIN Hi ..How to contact your customer care . I need some urgent help regarding my order 1112378976.Your chat window is not connecting.,0,140
184,0,2656,43,@ZomatoIN we need u to have a link on app for cancelling #zomatogold membership. There are a lot of people around who have bought 2 or more holds in a family. They all want their money back.,0,190
